layer,head,type,patched_logit_diff,effect
0,0,attn_head,1.0739059448242188,-0.02678680419921875
0,1,attn_head,1.1147613525390625,0.014068603515625
0,2,attn_head,1.1299057006835938,0.02921295166015625
0,3,attn_head,1.0377426147460938,-0.06295013427734375
0,4,attn_head,1.0299835205078125,-0.070709228515625
0,5,attn_head,1.0405197143554688,-0.06017303466796875
0,6,attn_head,1.0687255859375,-0.0319671630859375
0,7,attn_head,1.1250686645507812,0.02437591552734375
0,8,attn_head,1.0052947998046875,-0.09539794921875
0,9,attn_head,1.1989822387695312,0.09828948974609375
0,10,attn_head,1.1172103881835938,0.01651763916015625
0,11,attn_head,1.0701751708984375,-0.030517578125
1,0,attn_head,1.1506729125976562,0.04998016357421875
1,1,attn_head,1.1379776000976562,0.03728485107421875
1,2,attn_head,1.0986862182617188,-0.00200653076171875
1,3,attn_head,1.1246490478515625,0.023956298828125
1,4,attn_head,1.1074981689453125,0.006805419921875
1,5,attn_head,1.0580291748046875,-0.04266357421875
1,6,attn_head,1.0808563232421875,-0.01983642578125
1,7,attn_head,1.0900421142578125,-0.010650634765625
1,8,attn_head,1.0810699462890625,-0.019622802734375
1,9,attn_head,1.106719970703125,0.0060272216796875
1,10,attn_head,1.030853271484375,-0.0698394775390625
1,11,attn_head,1.1388778686523438,0.03818511962890625
2,0,attn_head,1.1087493896484375,0.008056640625
2,1,attn_head,1.1678848266601562,0.06719207763671875
2,2,attn_head,1.0954818725585938,-0.00521087646484375
2,3,attn_head,1.108734130859375,0.0080413818359375
2,4,attn_head,1.0938491821289062,-0.00684356689453125
2,5,attn_head,1.0894699096679688,-0.01122283935546875
2,6,attn_head,1.0370101928710938,-0.06368255615234375
2,7,attn_head,1.165069580078125,0.0643768310546875
2,8,attn_head,1.1302032470703125,0.029510498046875
2,9,attn_head,1.1624755859375,0.0617828369140625
2,10,attn_head,1.08612060546875,-0.0145721435546875
2,11,attn_head,1.1069564819335938,0.00626373291015625
3,0,attn_head,1.1157989501953125,0.015106201171875
3,1,attn_head,1.1446762084960938,0.04398345947265625
3,2,attn_head,1.0806198120117188,-0.02007293701171875
3,3,attn_head,1.1225051879882812,0.02181243896484375
3,4,attn_head,1.1226043701171875,0.02191162109375
3,5,attn_head,1.1864242553710938,0.08573150634765625
3,6,attn_head,1.0168075561523438,-0.08388519287109375
3,7,attn_head,1.1070175170898438,0.00632476806640625
3,8,attn_head,1.1454620361328125,0.044769287109375
3,9,attn_head,1.2035751342773438,0.10288238525390625
3,10,attn_head,1.04791259765625,-0.0527801513671875
3,11,attn_head,1.0805130004882812,-0.02017974853515625
4,0,attn_head,1.1396865844726562,0.03899383544921875
4,1,attn_head,1.2576675415039062,0.15697479248046875
4,2,attn_head,1.0975723266601562,-0.00312042236328125
4,3,attn_head,1.023040771484375,-0.0776519775390625
4,4,attn_head,1.1763229370117188,0.07563018798828125
4,5,attn_head,1.071807861328125,-0.0288848876953125
4,6,attn_head,1.1144866943359375,0.0137939453125
4,7,attn_head,1.0900955200195312,-0.01059722900390625
4,8,attn_head,1.1653213500976562,0.06462860107421875
4,9,attn_head,1.2583770751953125,0.157684326171875
4,10,attn_head,0.9773025512695312,-0.12339019775390625
4,11,attn_head,1.174285888671875,0.0735931396484375
