layer,head,type,effect
12,2,attn_head,-0.00390625
12,3,attn_head,-0.015625
12,4,attn_head,-0.01953125
12,5,attn_head,0.0
12,6,attn_head,0.0
12,7,attn_head,-0.01171875
12,8,attn_head,-0.0078125
12,9,attn_head,-0.01171875
12,10,attn_head,-0.01953125
12,11,attn_head,-0.01953125
12,12,attn_head,-0.01171875
12,13,attn_head,0.0
12,14,attn_head,-0.01171875
12,15,attn_head,-0.01171875
13,0,attn_head,-0.03125
13,1,attn_head,-0.015625
13,2,attn_head,-0.03125
13,3,attn_head,-0.02734375
13,4,attn_head,-0.015625
13,5,attn_head,-0.0234375
13,6,attn_head,-0.00390625
13,7,attn_head,-0.03125
13,8,attn_head,-0.0234375
13,9,attn_head,-0.01953125
13,10,attn_head,-0.0078125
13,11,attn_head,-0.015625
13,12,attn_head,-0.015625
13,13,attn_head,-0.015625
13,14,attn_head,-0.02734375
13,15,attn_head,-0.015625
14,0,attn_head,0.0
14,1,attn_head,0.0
14,2,attn_head,0.0
14,3,attn_head,0.0
14,4,attn_head,0.0
14,5,attn_head,0.0
14,6,attn_head,0.0
14,7,attn_head,0.0
14,8,attn_head,0.0
14,9,attn_head,0.0078125
14,10,attn_head,0.0
14,11,attn_head,0.0
14,12,attn_head,-0.00390625
14,13,attn_head,-0.0078125
14,14,attn_head,0.0
14,15,attn_head,0.0
15,0,attn_head,0.0
15,1,attn_head,-0.00390625
15,2,attn_head,0.0
15,3,attn_head,-0.0078125
15,4,attn_head,0.0
15,5,attn_head,0.0
15,6,attn_head,0.0
15,7,attn_head,0.0
15,8,attn_head,-0.0078125
15,9,attn_head,0.0
15,10,attn_head,0.0
15,11,attn_head,-0.0078125
15,12,attn_head,-0.01171875
15,13,attn_head,-0.00390625
15,14,attn_head,-0.0078125
15,15,attn_head,0.0
16,0,attn_head,-0.0078125
16,1,attn_head,-0.01171875
16,2,attn_head,-0.01171875
16,3,attn_head,-0.0078125
16,4,attn_head,-0.00390625
16,5,attn_head,-0.015625
16,6,attn_head,-0.01171875
16,7,attn_head,-0.01171875
16,8,attn_head,-0.0078125
16,9,attn_head,-0.0078125
16,10,attn_head,-0.00390625
16,11,attn_head,-0.00390625
16,12,attn_head,-0.0078125
16,13,attn_head,-0.015625
16,14,attn_head,-0.01171875
16,15,attn_head,-0.0078125
17,0,attn_head,0.0
17,1,attn_head,-0.01171875
17,2,attn_head,0.0
17,3,attn_head,0.0
17,4,attn_head,-0.0078125
17,5,attn_head,0.0
17,6,attn_head,0.0
17,7,attn_head,0.0
17,8,attn_head,0.0
17,9,attn_head,0.0
17,10,attn_head,0.0
17,11,attn_head,0.0
17,12,attn_head,0.0
17,13,attn_head,0.0
17,14,attn_head,0.0
17,15,attn_head,0.0
18,0,attn_head,-0.015625
18,1,attn_head,-0.00390625
18,2,attn_head,-0.00390625
18,3,attn_head,-0.0078125
18,4,attn_head,-0.0078125
18,5,attn_head,-0.00390625
18,6,attn_head,-0.00390625
18,7,attn_head,-0.015625
18,8,attn_head,-0.01171875
18,9,attn_head,0.0
18,10,attn_head,-0.0078125
18,11,attn_head,-0.00390625
18,12,attn_head,-0.0078125
18,13,attn_head,-0.0078125
18,14,attn_head,-0.01171875
18,15,attn_head,-0.00390625
19,0,attn_head,-0.00390625
19,1,attn_head,-0.0078125
19,2,attn_head,-0.0078125
19,3,attn_head,0.0
19,4,attn_head,0.0
19,5,attn_head,-0.00390625
19,6,attn_head,0.0
19,7,attn_head,0.0
19,8,attn_head,0.0
19,9,attn_head,0.0
19,10,attn_head,0.0
19,11,attn_head,0.0
19,12,attn_head,-0.0078125
19,13,attn_head,-0.00390625
19,14,attn_head,0.0
19,15,attn_head,0.0
20,0,attn_head,-0.00390625
20,1,attn_head,0.0
20,2,attn_head,0.0
20,3,attn_head,-0.0078125
20,4,attn_head,-0.00390625
20,5,attn_head,0.0
20,6,attn_head,0.0
20,7,attn_head,0.0
20,8,attn_head,0.0
20,9,attn_head,0.00390625
20,10,attn_head,0.0
20,11,attn_head,-0.00390625
20,12,attn_head,0.0
20,13,attn_head,0.0
20,14,attn_head,-0.015625
20,15,attn_head,0.0
21,0,attn_head,0.0
21,1,attn_head,0.0
21,2,attn_head,0.0
21,3,attn_head,0.0
21,4,attn_head,0.0
21,5,attn_head,0.0
21,6,attn_head,0.0
21,7,attn_head,0.0
21,8,attn_head,0.0
21,9,attn_head,0.0
21,10,attn_head,0.0
21,11,attn_head,0.0
21,12,attn_head,0.0
21,13,attn_head,0.0
21,14,attn_head,0.0
21,15,attn_head,0.0
22,0,attn_head,0.0
22,1,attn_head,0.0
22,2,attn_head,0.0
22,3,attn_head,-0.0078125
22,4,attn_head,0.0
22,5,attn_head,0.0
22,6,attn_head,0.0
22,7,attn_head,0.0
22,8,attn_head,0.0
22,9,attn_head,-0.0078125
22,10,attn_head,0.0
22,11,attn_head,0.0
22,12,attn_head,0.0
22,13,attn_head,-0.0078125
22,14,attn_head,0.0
22,15,attn_head,0.0
23,0,attn_head,0.0
23,1,attn_head,-0.00390625
23,2,attn_head,0.0
23,3,attn_head,0.0
23,4,attn_head,0.0
23,5,attn_head,0.0
23,6,attn_head,0.0
23,7,attn_head,0.0
23,8,attn_head,-0.0078125
23,9,attn_head,0.0
23,10,attn_head,-0.0078125
23,11,attn_head,0.0
23,12,attn_head,0.0
23,13,attn_head,0.0
23,14,attn_head,0.0
23,15,attn_head,0.0
24,0,attn_head,-0.00390625
24,1,attn_head,-0.00390625
24,2,attn_head,-0.00390625
24,3,attn_head,-0.0078125
24,4,attn_head,0.0
24,5,attn_head,0.0
24,6,attn_head,-0.0078125
24,7,attn_head,-0.0078125
24,8,attn_head,-0.0078125
24,9,attn_head,-0.00390625
24,10,attn_head,0.0
24,11,attn_head,0.0
24,12,attn_head,-0.00390625
24,13,attn_head,-0.0078125
24,14,attn_head,0.0
24,15,attn_head,-0.01171875
25,0,attn_head,0.0
25,1,attn_head,-0.0078125
25,2,attn_head,0.0
25,3,attn_head,0.0
25,4,attn_head,0.0
25,5,attn_head,0.0
25,6,attn_head,0.0
25,7,attn_head,0.0
25,8,attn_head,0.0
25,9,attn_head,0.0
25,10,attn_head,-0.00390625
25,11,attn_head,0.0
25,12,attn_head,0.0
25,13,attn_head,0.0
25,14,attn_head,0.0
25,15,attn_head,0.0
26,0,attn_head,-0.00390625
26,1,attn_head,0.0
26,2,attn_head,0.0
26,3,attn_head,0.0
26,4,attn_head,0.0
26,5,attn_head,-0.00390625
26,6,attn_head,0.0
26,7,attn_head,0.0
26,8,attn_head,0.0
26,9,attn_head,-0.0078125
26,10,attn_head,-0.00390625
26,11,attn_head,0.0
26,12,attn_head,0.0
26,13,attn_head,0.0
26,14,attn_head,0.0
26,15,attn_head,-0.00390625
27,0,attn_head,0.00390625
27,1,attn_head,0.0078125
27,2,attn_head,0.01171875
27,3,attn_head,0.0
27,4,attn_head,0.0
27,5,attn_head,0.0
27,6,attn_head,0.0
27,7,attn_head,0.0
27,8,attn_head,0.0
27,9,attn_head,0.0078125
27,10,attn_head,0.00390625
27,11,attn_head,0.00390625
27,12,attn_head,0.00390625
27,13,attn_head,0.0
27,14,attn_head,0.0
27,15,attn_head,0.0
0,-1,mlp,-1.3125
1,-1,mlp,0.0
2,-1,mlp,-0.28515625
3,-1,mlp,-0.34765625
4,-1,mlp,-0.56640625
5,-1,mlp,-0.359375
6,-1,mlp,-0.046875
7,-1,mlp,-0.2265625
8,-1,mlp,-0.00390625
9,-1,mlp,0.0
10,-1,mlp,0.0
11,-1,mlp,0.0
12,-1,mlp,0.0
13,-1,mlp,0.0
14,-1,mlp,-0.078125
15,-1,mlp,0.0
16,-1,mlp,0.0
17,-1,mlp,-0.01953125
18,-1,mlp,-0.07421875
19,-1,mlp,-0.04296875
20,-1,mlp,-0.0078125
21,-1,mlp,-0.00390625
22,-1,mlp,-0.00390625
23,-1,mlp,-0.01171875
24,-1,mlp,0.01171875
25,-1,mlp,0.0
26,-1,mlp,0.01171875
27,-1,mlp,-0.046875
