layer,head,type,effect
11,7,attn_head,-0.015625
11,8,attn_head,-0.0078125
11,9,attn_head,-0.015625
11,10,attn_head,0.0078125
11,11,attn_head,0.02734375
11,12,attn_head,0.0234375
11,13,attn_head,-0.046875
11,14,attn_head,0.00390625
11,15,attn_head,0.00390625
12,0,attn_head,-0.02734375
12,1,attn_head,0.0078125
12,2,attn_head,-0.0078125
12,3,attn_head,0.0078125
12,4,attn_head,-0.046875
12,5,attn_head,-0.0078125
12,6,attn_head,-0.0703125
12,7,attn_head,-0.0234375
12,8,attn_head,-0.03125
12,9,attn_head,-0.02734375
12,10,attn_head,0.0
12,11,attn_head,-0.0234375
12,12,attn_head,-0.015625
12,13,attn_head,-0.00390625
12,14,attn_head,-0.04296875
12,15,attn_head,-0.01953125
13,0,attn_head,-0.03125
13,1,attn_head,-0.046875
13,2,attn_head,-0.03125
13,3,attn_head,-0.0546875
13,4,attn_head,-0.015625
13,5,attn_head,-0.03515625
13,6,attn_head,-0.05859375
13,7,attn_head,-0.0390625
13,8,attn_head,-0.02734375
13,9,attn_head,-0.0546875
13,10,attn_head,-0.03125
13,11,attn_head,-0.05859375
13,12,attn_head,-0.01953125
13,13,attn_head,0.0078125
13,14,attn_head,-0.0546875
13,15,attn_head,-0.046875
14,0,attn_head,-0.01953125
14,1,attn_head,-0.015625
14,2,attn_head,-0.029296875
14,3,attn_head,-0.001953125
14,4,attn_head,-0.015625
14,5,attn_head,-0.015625
14,6,attn_head,0.0
14,7,attn_head,-0.02734375
14,8,attn_head,-0.015625
14,9,attn_head,0.0078125
14,10,attn_head,-0.009765625
14,11,attn_head,-0.00390625
14,12,attn_head,0.0078125
14,13,attn_head,0.0234375
14,14,attn_head,0.0078125
14,15,attn_head,-0.015625
15,0,attn_head,-0.01171875
15,1,attn_head,0.0
15,2,attn_head,-0.03125
15,3,attn_head,-0.005859375
15,4,attn_head,0.01171875
15,5,attn_head,-0.01953125
15,6,attn_head,-0.015625
15,7,attn_head,-0.0234375
15,8,attn_head,-0.015625
15,9,attn_head,-0.015625
15,10,attn_head,0.0
15,11,attn_head,0.0
15,12,attn_head,-0.015625
15,13,attn_head,-0.0234375
15,14,attn_head,0.0078125
15,15,attn_head,-0.03125
16,0,attn_head,-0.015625
16,1,attn_head,0.015625
16,2,attn_head,0.0
16,3,attn_head,-0.005859375
16,4,attn_head,0.0
16,5,attn_head,-0.01953125
16,6,attn_head,0.02734375
16,7,attn_head,-0.015625
16,8,attn_head,-0.0078125
16,9,attn_head,-0.025390625
16,10,attn_head,0.0
16,11,attn_head,-0.01171875
16,12,attn_head,-0.0078125
16,13,attn_head,-0.01953125
16,14,attn_head,0.00390625
16,15,attn_head,0.0
17,0,attn_head,-0.0078125
17,1,attn_head,0.00390625
17,2,attn_head,0.0078125
17,3,attn_head,0.015625
17,4,attn_head,0.0078125
17,5,attn_head,0.0
17,6,attn_head,0.0
17,7,attn_head,-0.015625
17,8,attn_head,0.01171875
17,9,attn_head,0.01171875
17,10,attn_head,0.01171875
17,11,attn_head,0.015625
17,12,attn_head,0.0
17,13,attn_head,0.02734375
17,14,attn_head,0.0
17,15,attn_head,0.0
18,0,attn_head,-0.015625
18,1,attn_head,-0.03515625
18,2,attn_head,-0.0078125
18,3,attn_head,0.0
18,4,attn_head,-0.01953125
18,5,attn_head,-0.0078125
18,6,attn_head,0.0
18,7,attn_head,-0.015625
18,8,attn_head,-0.02734375
18,9,attn_head,-0.03125
18,10,attn_head,-0.015625
18,11,attn_head,-0.01171875
18,12,attn_head,-0.0078125
18,13,attn_head,0.0
18,14,attn_head,0.0078125
18,15,attn_head,-0.00390625
19,0,attn_head,0.01171875
19,1,attn_head,-0.0078125
19,2,attn_head,0.015625
19,3,attn_head,0.0
19,4,attn_head,0.0
19,5,attn_head,-0.0078125
19,6,attn_head,0.0
19,7,attn_head,0.0078125
19,8,attn_head,0.00390625
19,9,attn_head,0.0
19,10,attn_head,0.01171875
19,11,attn_head,-0.01953125
19,12,attn_head,0.0
19,13,attn_head,-0.015625
19,14,attn_head,0.0078125
19,15,attn_head,0.0078125
20,0,attn_head,0.0
20,1,attn_head,-0.015625
20,2,attn_head,-0.00390625
20,3,attn_head,0.01171875
20,4,attn_head,0.0
20,5,attn_head,0.00390625
20,6,attn_head,-0.0078125
20,7,attn_head,0.0
20,8,attn_head,-0.015625
20,9,attn_head,-0.015625
20,10,attn_head,-0.03125
20,11,attn_head,-0.02734375
20,12,attn_head,-0.001953125
20,13,attn_head,-0.015625
20,14,attn_head,-0.0078125
20,15,attn_head,0.0
21,0,attn_head,0.0
21,1,attn_head,0.0078125
21,2,attn_head,0.0
21,3,attn_head,0.0
21,4,attn_head,0.0
21,5,attn_head,0.0
21,6,attn_head,0.0
21,7,attn_head,-0.015625
21,8,attn_head,0.0
21,9,attn_head,0.0
21,10,attn_head,-0.00390625
21,11,attn_head,-0.0078125
21,12,attn_head,-0.0078125
21,13,attn_head,0.0
21,14,attn_head,0.0
21,15,attn_head,0.0078125
22,0,attn_head,0.0
22,1,attn_head,-0.0078125
22,2,attn_head,0.0
22,3,attn_head,0.0
22,4,attn_head,-0.005859375
22,5,attn_head,0.0
22,6,attn_head,-0.00390625
22,7,attn_head,0.0
22,8,attn_head,0.0
22,9,attn_head,-0.00390625
22,10,attn_head,0.0
22,11,attn_head,0.0
22,12,attn_head,-0.00390625
22,13,attn_head,0.0
22,14,attn_head,0.0
22,15,attn_head,0.0
23,0,attn_head,0.0
23,1,attn_head,0.0078125
23,2,attn_head,0.0
23,3,attn_head,0.0078125
23,4,attn_head,0.0
23,5,attn_head,0.0
23,6,attn_head,-0.00390625
23,7,attn_head,0.0
23,8,attn_head,0.0
23,9,attn_head,0.015625
23,10,attn_head,0.00390625
23,11,attn_head,0.0078125
23,12,attn_head,-0.00390625
23,13,attn_head,0.0
23,14,attn_head,-0.005859375
23,15,attn_head,0.0
24,0,attn_head,-0.0078125
24,1,attn_head,-0.01171875
24,2,attn_head,-0.0234375
24,3,attn_head,0.0
24,4,attn_head,-0.0234375
24,5,attn_head,-0.015625
24,6,attn_head,-0.0234375
24,7,attn_head,-0.01171875
24,8,attn_head,-0.015625
24,9,attn_head,-0.015625
24,10,attn_head,0.0
24,11,attn_head,-0.015625
24,12,attn_head,-0.015625
24,13,attn_head,-0.013671875
24,14,attn_head,-0.0078125
24,15,attn_head,-0.0234375
25,0,attn_head,0.00390625
25,1,attn_head,0.0
25,2,attn_head,0.0
25,3,attn_head,0.0
25,4,attn_head,0.0
25,5,attn_head,0.0
25,6,attn_head,-0.0078125
25,7,attn_head,-0.00390625
25,8,attn_head,0.0
25,9,attn_head,-0.0078125
25,10,attn_head,0.0
25,11,attn_head,0.0
25,12,attn_head,0.0
25,13,attn_head,0.00390625
25,14,attn_head,-0.005859375
25,15,attn_head,0.0
26,0,attn_head,-0.01171875
26,1,attn_head,-0.01171875
26,2,attn_head,-0.015625
26,3,attn_head,0.0
26,4,attn_head,-0.01171875
26,5,attn_head,-0.015625
26,6,attn_head,-0.0078125
26,7,attn_head,-0.01171875
26,8,attn_head,-0.01171875
26,9,attn_head,-0.01171875
26,10,attn_head,-0.01953125
26,11,attn_head,-0.015625
26,12,attn_head,-0.01171875
26,13,attn_head,0.0
26,14,attn_head,-0.0234375
26,15,attn_head,-0.00390625
27,0,attn_head,0.0078125
27,1,attn_head,0.00390625
27,2,attn_head,0.0078125
27,3,attn_head,0.0078125
27,4,attn_head,0.00390625
27,5,attn_head,0.015625
27,6,attn_head,0.0
27,7,attn_head,0.0078125
27,8,attn_head,0.0078125
27,9,attn_head,0.0078125
27,10,attn_head,0.00390625
27,11,attn_head,0.00390625
27,12,attn_head,0.00390625
27,13,attn_head,0.0078125
27,14,attn_head,0.00390625
27,15,attn_head,0.0
0,-1,mlp,-2.44921875
1,-1,mlp,-0.48046875
2,-1,mlp,0.12109375
3,-1,mlp,0.00390625
4,-1,mlp,0.0078125
5,-1,mlp,-0.2421875
6,-1,mlp,-0.2578125
7,-1,mlp,-0.140625
8,-1,mlp,-0.0703125
9,-1,mlp,-0.08984375
10,-1,mlp,0.1640625
11,-1,mlp,0.33203125
12,-1,mlp,0.30859375
13,-1,mlp,0.0
14,-1,mlp,0.0625
15,-1,mlp,0.337890625
16,-1,mlp,-0.0390625
17,-1,mlp,0.078125
18,-1,mlp,-0.08984375
19,-1,mlp,-0.125
20,-1,mlp,-0.03125
21,-1,mlp,-0.02734375
22,-1,mlp,-0.05078125
23,-1,mlp,-0.0625
24,-1,mlp,0.05078125
25,-1,mlp,0.0078125
26,-1,mlp,-0.0625
27,-1,mlp,-0.21875
